"publish_date","France","Germany","Italy","Spain","United Kingdom"
2020-12-15,11824.4285714286,21971.5714285714,16168.5714285714,7582,18815.1428571429
2020-12-16,11513.4285714286,22959.1428571429,16168.8571428571,8268.71428571429,19696.4285714286
2020-12-17,11985.1428571429,23422.5714285714,16856.4285714286,9503.57142857143,20922.5714285714
2020-12-18,12606.8571428571,23980,17032.8571428571,9995.14285714286,22982.4285714286
2020-12-19,12916,24388.8571428571,16557.8571428571,10022,23958.8571428571
2020-12-20,13405.1428571429,24756.1428571429,16044,10166.7142857143,24751.8571428571
2020-12-21,13585.8571428571,24796.2857142857,15639,10219.8571428571,27249.1428571429
2020-12-22,14021,25524.2857142857,15473.8571428571,10238,29120.7142857143
2020-12-23,14048,25097.4285714286,15256.2857142857,10427.1428571429,31742.5714285714
2020-12-24,13675.8571428571,25850.5714285714,14733.4285714286,10643.8571428571,33753.4285714286
2020-12-25,14171.7142857143,24672.8571428571,14705.7142857143,11056.8571428571,34275.2857142857
2020-12-26,14851.4285714286,22266.4285714286,15225.1428571429,10940.1428571429,34877.8571428571
2020-12-27,12727.5714285714,20978.4285714286,14382.2857142857,9843.28571428571,35969.4285714286
2020-12-28,12158.7142857143,20168.8571428571,13501.5714285714,9776.42857142857,35456.8571428571
2020-12-29,11747.4285714286,19220.8571428571,13174.7142857143,10022.4285714286,36602.7142857143
2020-12-30,11693.8571428571,18895,12873.8571428571,10705.1428571429,38935.8571428571
2020-12-31,13332.7142857143,18946,13201.5714285714,11540.8571428571,40476.7142857143
2021-01-01,13077.8571428571,18573.2857142857,13978.4285714286,12451.4285714286,42884.7142857143
2021-01-02,12941.1428571429,18321.1428571429,14431.7142857143,13002,45821.8571428571
2021-01-03,13085,17829.7142857143,14634.5714285714,13314.2857142857,49112
2021-01-04,13609.7142857143,17668.4285714286,15392.8571428571,13812.2857142857,52347.7142857143
2021-01-05,13725.7142857143,17526.2857142857,15709.5714285714,14290.5714285714,54833.2857142857
2021-01-06,15021.5714285714,17351.7142857143,16304.5714285714,15015.7142857143,55944.8571428571
2021-01-07,14861.7142857143,16471.5714285714,16893.7142857143,16440.7142857143,57701.8571428571
2021-01-08,15118.5714285714,17746.5714285714,16170.7142857143,15395.8571428571,57234.1428571429
2021-01-09,15142.4285714286,19461.4285714286,15502,17089.5714285714,59343.8571428571
2021-01-10,17509.2857142857,20408.7142857143,16666.4285714286,20668,59660
2021-01-11,17983.5714285714,20787.2857142857,17292.1428571429,21938,59652.8571428571
2021-01-12,17924.4285714286,20916.5714285714,17539.5714285714,22521.2857142857,57850.7142857143
2021-01-13,17815.4285714286,20682.7142857143,17377.7142857143,23984.8571428571,55653.1428571429
2021-01-14,17595.4285714286,20507.4285714286,16727.2857142857,24971.2857142857,53539.2857142857
2021-01-15,17486,19153,16559.7142857143,28425.1428571429,52977
2021-01-16,17729.4285714286,18293.5714285714,16361.8571428571,30070.4285714286,51221
2021-01-17,17897,17855.8571428571,15838.1428571429,31535.7142857143,48564.5714285714
2021-01-18,18016,17090.7142857143,14969.4285714286,32342.2857142857,46230
2021-01-19,18001.2857142857,16886,14440.1428571429,33020.5714285714,44996.5714285714
2021-01-20,18536.1428571429,16368,13905,33512.5714285714,43256.8571428571
2021-01-21,18952.7142857143,15687.1428571429,13590,34213.7142857143,42025.4285714286
2021-01-22,19210.8571428571,15043.4285714286,13134.5714285714,34656.8571428571,40484
2021-01-23,19424.7142857143,14720.4285714286,12775.8571428571,35026,38269.7142857143
2021-01-24,19755.4285714286,14488.2857142857,12350.2857142857,34922.4285714286,37156.8571428571
2021-01-25,20011.5714285714,14429.4285714286,12219.4285714286,34778.8571428571,35929.1428571429
2021-01-26,20148.7142857143,13721.2857142857,12181.4285714286,34588,33737.7142857143
2021-01-27,19957.5714285714,13325.2857142857,12194,34166,31842.4285714286
2021-01-28,19945.8571428571,12918.2857142857,12425.8571428571,33489.4285714286,29900
2021-01-29,20059.5714285714,12369.7142857143,12469.4285714286,32622.4285714286,28584
2021-01-30,20068.2857142857,11784.5714285714,12459.4285714286,31546.5714285714,26986.5714285714
2021-01-31,20156,11632.4285714286,12371.1428571429,30123.1428571429,25518.4285714286
2021-02-01,20270.2857142857,11472.2857142857,12317,29318.4285714286,24244.7142857143
2021-02-02,20221.2857142857,11429.7142857143,12226.4285714286,28516.2857142857,23732.1428571429
2021-02-03,20344.4285714286,10930.1428571429,12093.1428571429,27074.8571428571,23268.1428571429
2021-02-04,20261.7142857143,10453.2857142857,11806.1428571429,25431.8571428571,22395.8571428571
2021-02-05,20233.2857142857,10294.1428571429,11705.5714285714,23729.8571428571,21246.4285714286
2021-02-06,19957.7142857143,10031.8571428571,11798.4285714286,22011.1428571429,19822.8571428571
2021-02-07,19450.5714285714,9663.85714285714,11902.1428571429,20297.4285714286,19106.7142857143
2021-02-08,19519.1428571429,9510.57142857143,11958,19185.1428571429,18357.7142857143
2021-02-09,19504.4285714286,9119.85714285714,11964.2857142857,18394,17714.4285714286
2021-02-10,18890,8886.57142857143,12101.5714285714,17155.8571428571,17075
2021-02-11,18708.1428571429,8318.85714285714,12068,15653.7142857143,16190.8571428571
2021-02-12,18316.4285714286,7883.42857142857,12279.5714285714,14164.7142857143,15170.8571428571
2021-02-13,18250.4285714286,7579,12233.8571428571,12843.5714285714,14603.7142857143
2021-02-14,18223.5714285714,7221.57142857143,12245.8571428571,11625.8571428571,13895.8571428571
2021-02-15,17770.8571428571,7206,12163,10949.8571428571,13199.7142857143
2021-02-16,17847,7274.14285714286,12073.7142857143,10588,12579.8571428571
2021-02-17,17910,7200.42857142857,12038.8571428571,9870.28571428571,12331.4285714286
2021-02-18,17808.2857142857,7196.14285714286,11913,9075.71428571429,12289.1428571429
2021-02-19,18106,7089.42857142857,11715.5714285714,8390,12083.8571428571
2021-02-20,18519,7205.14285714286,11940.8571428571,7864.57142857143,11638.5714285714
2021-02-21,18739.8571428571,7428.28571428571,12139.5714285714,7332.85714285714,11224.1428571429
2021-02-22,19525.5714285714,7420.14285714286,12481,7090.14285714286,11061.5714285714
2021-02-23,19477.1428571429,7424,12805.7142857143,6961.14285714286,11186.7142857143
2021-02-24,19586.2857142857,7488.42857142857,13224.4285714286,6674.71428571429,10881.5714285714
2021-02-25,20550,7725.85714285714,13843.8571428571,6310.71428571429,10484.5714285714
2021-02-26,20934.2857142857,7852.14285714286,14717.5714285714,5988.57142857143,10188.5714285714
2021-02-27,21129.5714285714,7937.57142857143,15434.4285714286,5618.85714285714,9688
2021-02-28,21422.7142857143,7968.14285714286,16004.1428571429,5259.42857142857,9263.42857142857
2021-03-01,21018,8020,16574.1428571429,5034.28571428571,8720.71428571429
2021-03-02,21152.7142857143,8028.57142857143,17072.5714285714,4837.57142857143,7979.85714285714
