"publish_date","France","Germany","Italy","Spain","United Kingdom"
2020-12-10,403.571428571429,395.714285714286,670.571428571429,169.142857142857,409.571428571429
2020-12-11,399,419.428571428571,655.428571428571,167.857142857143,424.142857142857
2020-12-12,399.142857142857,421.285714285714,647.857142857143,163.857142857143,412.714285714286
2020-12-13,396.285714285714,430.714285714286,646,160.142857142857,430.285714285714
2020-12-14,392.857142857143,436.571428571429,634.571428571429,158.857142857143,417.857142857143
2020-12-15,393.142857142857,447.571428571429,629.285714285714,156,424
2020-12-16,387.714285714286,499.285714285714,659.571428571429,153.857142857143,410.714285714286
2020-12-17,387,536.142857142857,685.428571428571,155.571428571429,422
2020-12-18,381.857142857143,566.857142857143,656.285714285714,146.285714285714,424.285714285714
2020-12-19,379.571428571429,596.285714285714,643.857142857143,146.285714285714,433.571428571429
2020-12-20,378.714285714286,608.857142857143,630.142857142857,143.428571428571,435.571428571429
2020-12-21,376,614.285714285714,611.285714285714,139.714285714286,461.571428571429
2020-12-22,373.571428571429,647.285714285714,600.428571428571,138.428571428571,459.142857142857
2020-12-23,375.142857142857,648.714285714286,569.285714285714,135.714285714286,485.571428571429
2020-12-24,373.285714285714,663.571428571429,551.142857142857,134.428571428571,504.428571428571
2020-12-25,378.142857142857,606.285714285714,525.714285714286,137.857142857143,510.428571428571
2020-12-26,313.714285714286,540.285714285714,495,134.285714285714,522
2020-12-27,307.714285714286,532.714285714286,453.285714285714,128.571428571429,475.714285714286
2020-12-28,313.714285714286,550.142857142857,446.571428571429,131,478.714285714286
